,Participants,Masks,Target Location Straight,Trial Stage,Target Location Rotate,Correlation
1941,07,inf_parietal,207,2,207,-0.04990682170855808
1942,07,inf_parietal,207,2,45,0.009547721729844253
1943,07,inf_parietal,207,2,99,-0.021055598192931062
1944,07,inf_parietal,45,0,153,0.016591436086180272
1945,07,inf_parietal,45,0,207,-0.04662467398119429
1946,07,inf_parietal,45,0,45,0.001793890351021168
1947,07,inf_parietal,45,0,99,-0.0481516066115999
1948,07,inf_parietal,45,1,153,-0.034634907833740694
1949,07,inf_parietal,45,1,207,-0.056848449411020754
1950,07,inf_parietal,45,1,45,-0.009423247698207373
1951,07,inf_parietal,45,1,99,-0.006506741931433795
1952,07,inf_parietal,45,2,153,-0.07349288051120048
1953,07,inf_parietal,45,2,207,-0.08022386230122629
1954,07,inf_parietal,45,2,45,-0.05308706109157267
1955,07,inf_parietal,45,2,99,-0.050555131305592034
1956,07,inf_parietal,99,0,153,-0.05468591364754749
1957,07,inf_parietal,99,0,207,-0.016145148650806348
1958,07,inf_parietal,99,0,45,-0.01561560946899206
1959,07,inf_parietal,99,0,99,-0.03693063945423845
1960,07,inf_parietal,99,1,153,-0.03796280937313335
1961,07,inf_parietal,99,1,207,-0.029469819033495204
1962,07,inf_parietal,99,1,45,-0.04163067669709238
1963,07,inf_parietal,99,1,99,-0.06483202129710024
1964,07,inf_parietal,99,2,153,0.006710754740335211
1965,07,inf_parietal,99,2,207,0.01138783770484636
1966,07,inf_parietal,99,2,45,-0.017082698953061873
1967,07,inf_parietal,99,2,99,-0.044016879051282515
1968,07,v5,153,0,153,-0.05902501840615112
1969,07,v5,153,0,207,-0.11613208588865254
1970,07,v5,153,0,45,-0.10862315348137062
1971,07,v5,153,0,99,-0.1177825734698745
1972,07,v5,153,1,153,0.032191524197821286
1973,07,v5,153,1,207,0.024961104540868084
1974,07,v5,153,1,45,-0.03009274112930298
1975,07,v5,153,1,99,0.007067040515898084
1976,07,v5,153,2,153,0.016652264089304647
1977,07,v5,153,2,207,0.0012795639581845292
1978,07,v5,153,2,45,-0.07274002003670484
1979,07,v5,153,2,99,-0.05997860724784407
1980,07,v5,207,0,153,-0.029453427066376478
1981,07,v5,207,0,207,-0.06251016565188446
1982,07,v5,207,0,45,-0.03869998665107825
1983,07,v5,207,0,99,-0.01587066578503584
1984,07,v5,207,1,153,-0.14356770219474332
1985,07,v5,207,1,207,-0.09716218946621405
1986,07,v5,207,1,45,-0.06564930623406412
1987,07,v5,207,1,99,-0.07071094495100944
1988,07,v5,207,2,153,-0.08283779977941239
1989,07,v5,207,2,207,-0.007683550231270708
1990,07,v5,207,2,45,-0.08357350449524367
1991,07,v5,207,2,99,-0.040614669824467806
1992,07,v5,45,0,153,-0.030404909776516442
1993,07,v5,45,0,207,-0.00441588360392051
1994,07,v5,45,0,45,-0.060956279404286856
1995,07,v5,45,0,99,-0.08346617573713594
1996,07,v5,45,1,153,-0.017640638461551065
1997,07,v5,45,1,207,-0.03641804888066596
1998,07,v5,45,1,45,-0.06673269630094839
1999,07,v5,45,1,99,-0.05226741998049435
2000,07,v5,45,2,153,-0.05343061731597895
2001,07,v5,45,2,207,-0.1318960833055339
2002,07,v5,45,2,45,-0.01119009507527553
2003,07,v5,45,2,99,-0.06662231878365515
2004,07,v5,99,0,153,-0.0404091013649305
2005,07,v5,99,0,207,-0.04988525983836238
2006,07,v5,99,0,45,0.022146884033703535
2007,07,v5,99,0,99,0.021933420357786854
2008,07,v5,99,1,153,-0.01343519631046242
2009,07,v5,99,1,207,-0.04828821757901958
2010,07,v5,99,1,45,-0.025572612063815114
2011,07,v5,99,1,99,-0.01175091585395472
2012,07,v5,99,2,153,-0.03670235598767667
2013,07,v5,99,2,207,0.06517860012330438
2014,07,v5,99,2,45,0.06649654825348245
2015,07,v5,99,2,99,0.09020393498668255
2016,08,premotor,153,0,153,-0.019607903740427538
2017,08,premotor,153,0,207,-0.013890182677749455
2018,08,premotor,153,0,45,-0.03113452684030713
2019,08,premotor,153,0,99,-0.03745235187762673
2020,08,premotor,153,1,153,-0.0027576228725452387
2021,08,premotor,153,1,207,0.04953956270065282
2022,08,premotor,153,1,45,0.01705166402287185
2023,08,premotor,153,1,99,0.019078245778564963
2024,08,premotor,153,2,153,-0.05888667095764016
2025,08,premotor,153,2,207,-0.0287965724489305
2026,08,premotor,153,2,45,-0.03397655988561152
2027,08,premotor,153,2,99,-0.04422982139949544
2028,08,premotor,207,0,153,-0.09147498818704561
2029,08,premotor,207,0,207,-0.058367719853022734
2030,08,premotor,207,0,45,-0.06120697513640357
2031,08,premotor,207,0,99,-0.07176743286355572
2032,08,premotor,207,1,153,-0.05225574377774916
2033,08,premotor,207,1,207,-0.05478951275036098
2034,08,premotor,207,1,45,-0.021912292526037123
2035,08,premotor,207,1,99,-0.0616969608653391
2036,08,premotor,207,2,153,-0.018587700813091808
2037,08,premotor,207,2,207,-0.03303485746677038
2038,08,premotor,207,2,45,-0.008786919723197409
2039,08,premotor,207,2,99,0.015665972283870802
2040,08,premotor,45,0,153,-0.04157813408801508
2041,08,premotor,45,0,207,-0.0738798740687851
2042,08,premotor,45,0,45,-0.03633466385851874
2043,08,premotor,45,0,99,-0.021066095015235705
2044,08,premotor,45,1,153,-0.07155002931255716
2045,08,premotor,45,1,207,-0.10740272970754014
2046,08,premotor,45,1,45,-0.08275877757228178
2047,08,premotor,45,1,99,-0.06719243699190072
2048,08,premotor,45,2,153,-0.03353112431750496
2049,08,premotor,45,2,207,-0.08523900869048023
2050,08,premotor,45,2,45,-0.09853800921329336
2051,08,premotor,45,2,99,-0.05391396092263243
2052,08,premotor,99,0,153,-0.038367036141899916
2053,08,premotor,99,0,207,-0.02783259079610128
2054,08,premotor,99,0,45,-0.04585718929995974
2055,08,premotor,99,0,99,-0.04874856808235599
2056,08,premotor,99,1,153,-0.08200292224189064
2057,08,premotor,99,1,207,-0.07256724326744107
2058,08,premotor,99,1,45,-0.08765432411220819
2059,08,premotor,99,1,99,-0.0812091582092227
2060,08,premotor,99,2,153,-0.03987874534867574
2061,08,premotor,99,2,207,-0.015644464976685812
2062,08,premotor,99,2,45,-0.016419311976639553
2063,08,premotor,99,2,99,-0.04754373936361377
2064,08,motor,153,0,153,-0.10300780548340199
2065,08,motor,153,0,207,-0.04164309901588497
2066,08,motor,153,0,45,-0.07735126684768827
2067,08,motor,153,0,99,-0.14766692128093273
2068,08,motor,153,1,153,-0.06886661558568664
2069,08,motor,153,1,207,-0.028378016995972262
2070,08,motor,153,1,45,-0.07952853135143458
2071,08,motor,153,1,99,-0.03004015112380537
2072,08,motor,153,2,153,-0.09698194156354258
2073,08,motor,153,2,207,-0.03703794173791401
2074,08,motor,153,2,45,-0.05573999560036165
2075,08,motor,153,2,99,-0.037933148052381335
2076,08,motor,207,0,153,-0.048450548253470574
2077,08,motor,207,0,207,-0.0632242872888194
2078,08,motor,207,0,45,-0.059517794177492936
2079,08,motor,207,0,99,-0.05006996349572223
2080,08,motor,207,1,153,-0.013198587928873785
2081,08,motor,207,1,207,-0.01244151301193663
2082,08,motor,207,1,45,0.022843125137181536
2083,08,motor,207,1,99,-0.03567723444304388
2084,08,motor,207,2,153,-0.01914796581234407
2085,08,motor,207,2,207,-0.03296613705441545
2086,08,motor,207,2,45,-0.003246939789672599
2087,08,motor,207,2,99,-0.029146176247446483
2088,08,motor,45,0,153,-0.024576680412913728
2089,08,motor,45,0,207,-0.05573595314575034
2090,08,motor,45,0,45,-0.013428202947252086
2091,08,motor,45,0,99,-0.018884450744974843
2092,08,motor,45,1,153,-0.04972356390285507
2093,08,motor,45,1,207,-0.07672306831194903
2094,08,motor,45,1,45,-0.10297699878928646
2095,08,motor,45,1,99,-0.06883576938620083
2096,08,motor,45,2,153,-0.02846167392012108
2097,08,motor,45,2,207,-0.07703412307127852
2098,08,motor,45,2,45,-0.12260952933260708
2099,08,motor,45,2,99,-0.0540148466909908
2100,08,motor,99,0,153,0.003134337841041633
2101,08,motor,99,0,207,-0.017423343601776314
2102,08,motor,99,0,45,-0.01766748807164631
2103,08,motor,99,0,99,0.020172997174318377
2104,08,motor,99,1,153,-0.06306483573711442
2105,08,motor,99,1,207,-0.03919493271060767
2106,08,motor,99,1,45,-0.024320055980331975
2107,08,motor,99,1,99,-0.028101769771389604
2108,08,motor,99,2,153,0.030949736337534773
2109,08,motor,99,2,207,0.006797799426836967
2110,08,motor,99,2,45,0.033565286299841096
2111,08,motor,99,2,99,0.011309414823079613
2112,08,v1,153,0,153,0.005993909636635966
2113,08,v1,153,0,207,-0.028835685438806193
2114,08,v1,153,0,45,-0.04940520888457228
2115,08,v1,153,0,99,-0.020827091720873082
2116,08,v1,153,1,153,0.043427151144918866
2117,08,v1,153,1,207,0.010127675880894436
2118,08,v1,153,1,45,-0.046595671773140016
2119,08,v1,153,1,99,-0.007177305333031552
2120,08,v1,153,2,153,-0.012155082173061297
2121,08,v1,153,2,207,-0.01807332274207559
2122,08,v1,153,2,45,-0.05220730392047739
2123,08,v1,153,2,99,-0.07109152981663389
2124,08,v1,207,0,153,-0.0812691776677584
2125,08,v1,207,0,207,-0.01088258546481951
2126,08,v1,207,0,45,-0.101710282883745
2127,08,v1,207,0,99,-0.07151202177979271
2128,08,v1,207,1,153,-0.09785061971212883
2129,08,v1,207,1,207,0.0035910585055288144
2130,08,v1,207,1,45,-0.08477799802745334
2131,08,v1,207,1,99,-0.09662838453749809
2132,08,v1,207,2,153,-0.05058993013440097
2133,08,v1,207,2,207,0.008337637042635373
2134,08,v1,207,2,45,-0.042040606307607954
2135,08,v1,207,2,99,-0.0472107338520007
2136,08,v1,45,0,153,-0.07241361464851406
2137,08,v1,45,0,207,-0.07678062492540416
2138,08,v1,45,0,45,0.01909989645506732
2139,08,v1,45,0,99,-0.06055135670839917
2140,08,v1,45,1,153,-0.03516114487769355
2141,08,v1,45,1,207,-0.06435883841061892
2142,08,v1,45,1,45,0.011285602799794573
2143,08,v1,45,1,99,-0.07553230381634092
2144,08,v1,45,2,153,-0.03454342779618699
2145,08,v1,45,2,207,-0.10271563024028259
2146,08,v1,45,2,45,0.011780578108218169
2147,08,v1,45,2,99,-0.012110988456550814
2148,08,v1,99,0,153,-0.04968872860422245
2149,08,v1,99,0,207,-0.03198652069568338
2150,08,v1,99,0,45,-0.04697296036111752
2151,08,v1,99,0,99,-0.03443725978028833
2152,08,v1,99,1,153,-0.12217538326154825
2153,08,v1,99,1,207,-0.08441031783585984
2154,08,v1,99,1,45,-0.08054370880667278
2155,08,v1,99,1,99,-0.01750668549796411
2156,08,v1,99,2,153,-0.08812509420776449
2157,08,v1,99,2,207,-0.019242244215790662
2158,08,v1,99,2,45,-0.08596504916844169
2159,08,v1,99,2,99,-0.02064320113052704
2160,08,sup_parietal,153,0,153,-0.04384312286695343
2161,08,sup_parietal,153,0,207,-0.028244255077576
2162,08,sup_parietal,153,0,45,-0.07856111184901637
2163,08,sup_parietal,153,0,99,-0.045751555216007114
2164,08,sup_parietal,153,1,153,0.0060166586885292625
2165,08,sup_parietal,153,1,207,0.042156789513694476
2166,08,sup_parietal,153,1,45,-0.032260261227719605
2167,08,sup_parietal,153,1,99,-0.006262477602922872
2168,08,sup_parietal,153,2,153,0.014417241084206271
2169,08,sup_parietal,153,2,207,0.00284818444264424
2170,08,sup_parietal,153,2,45,-0.014608235795297912
2171,08,sup_parietal,153,2,99,-0.010315861518789016
2172,08,sup_parietal,207,0,153,-0.07974199153763291
2173,08,sup_parietal,207,0,207,-0.04273575740916942
2174,08,sup_parietal,207,0,45,-0.06227759941635785
2175,08,sup_parietal,207,0,99,-0.09903945281332881
2176,08,sup_parietal,207,1,153,-0.03476398282585824
2177,08,sup_parietal,207,1,207,-0.016529304998154692
2178,08,sup_parietal,207,1,45,-0.038446408189822735
2179,08,sup_parietal,207,1,99,-0.06767061588734052
2180,08,sup_parietal,207,2,153,-0.0006615786092831651
2181,08,sup_parietal,207,2,207,-0.03175563206446981
2182,08,sup_parietal,207,2,45,-0.004008214231994807
2183,08,sup_parietal,207,2,99,0.004506548080866984
2184,08,sup_parietal,45,0,153,-0.04849306868820274
2185,08,sup_parietal,45,0,207,-0.0943548013777653
2186,08,sup_parietal,45,0,45,-0.0021266234719598716
2187,08,sup_parietal,45,0,99,0.0027817979462998865
2188,08,sup_parietal,45,1,153,-0.053396308437052876
2189,08,sup_parietal,45,1,207,-0.09027761471642
2190,08,sup_parietal,45,1,45,0.0008362791034934956
2191,08,sup_parietal,45,1,99,-0.008316569489773594
2192,08,sup_parietal,45,2,153,-0.0667381119492721
2193,08,sup_parietal,45,2,207,-0.08253345183287417
2194,08,sup_parietal,45,2,45,-0.02971961704498296
2195,08,sup_parietal,45,2,99,-0.03779483823362609
2196,08,sup_parietal,99,0,153,-0.0181942116717231
2197,08,sup_parietal,99,0,207,-0.0017478142895353405
2198,08,sup_parietal,99,0,45,-0.03660591896250655
2199,08,sup_parietal,99,0,99,-0.0075355672224009795
2200,08,sup_parietal,99,1,153,-0.07017220912492558
2201,08,sup_parietal,99,1,207,-0.10834736329085685
2202,08,sup_parietal,99,1,45,-0.08964025452187027
2203,08,sup_parietal,99,1,99,-0.06070264898303948
2204,08,sup_parietal,99,2,153,-0.08969890760315444
2205,08,sup_parietal,99,2,207,-0.012867981287945666
2206,08,sup_parietal,99,2,45,-0.04395235364766088
2207,08,sup_parietal,99,2,99,-0.045511446196189534
2208,08,inf_parietal,153,0,153,-0.012715396896050482
2209,08,inf_parietal,153,0,207,-0.03418439326246653
2210,08,inf_parietal,153,0,45,-0.0393135842974658
2211,08,inf_parietal,153,0,99,-0.034462346024913514
2212,08,inf_parietal,153,1,153,-0.08579737574018165
2213,08,inf_parietal,153,1,207,-0.0021700328064707943
2214,08,inf_parietal,153,1,45,-0.021231459998280914
2215,08,inf_parietal,153,1,99,-0.06931753588231973
2216,08,inf_parietal,153,2,153,-0.06512532577625693
2217,08,inf_parietal,153,2,207,-0.025958690716224954
2218,08,inf_parietal,153,2,45,-0.049304364639818334
2219,08,inf_parietal,153,2,99,-0.07299441930260367
2220,08,inf_parietal,207,0,153,-0.11069980860712819
2221,08,inf_parietal,207,0,207,-0.09542038160120511
2222,08,inf_parietal,207,0,45,-0.09650962549671838
2223,08,inf_parietal,207,0,99,-0.10281124415719489
2224,08,inf_parietal,207,1,153,-0.048488581602974805
2225,08,inf_parietal,207,1,207,-0.057142528661722966
2226,08,inf_parietal,207,1,45,-0.07586734221583821
2227,08,inf_parietal,207,1,99,-0.05502304602769786
2228,08,inf_parietal,207,2,153,-0.08569295485711292
2229,08,inf_parietal,207,2,207,-0.07540257177037961
2230,08,inf_parietal,207,2,45,0.006793700413452071
2231,08,inf_parietal,207,2,99,-0.0537415072319231
2232,08,inf_parietal,45,0,153,-0.06742669287800074
2233,08,inf_parietal,45,0,207,-0.047238388657817945
2234,08,inf_parietal,45,0,45,0.004554026651365825
2235,08,inf_parietal,45,0,99,-0.01644074598853239
2236,08,inf_parietal,45,1,153,0.0002229965801271729
2237,08,inf_parietal,45,1,207,-0.037985213823547415
2238,08,inf_parietal,45,1,45,-0.01576145702631294
2239,08,inf_parietal,45,1,99,-0.0006697337323336048
2240,08,inf_parietal,45,2,153,-0.011502492320608626
2241,08,inf_parietal,45,2,207,-0.02954746492032903
2242,08,inf_parietal,45,2,45,-0.03439012039353992
2243,08,inf_parietal,45,2,99,0.03401965171806149
2244,08,inf_parietal,99,0,153,-0.008068625766965284
2245,08,inf_parietal,99,0,207,-0.018474837378713513
2246,08,inf_parietal,99,0,45,-0.061610685336712954
2247,08,inf_parietal,99,0,99,-0.0317022901539415
2248,08,inf_parietal,99,1,153,-0.04887858286808489
2249,08,inf_parietal,99,1,207,-0.04841728019208669
2250,08,inf_parietal,99,1,45,-0.03564650932819026
2251,08,inf_parietal,99,1,99,-0.06163451953319025
2252,08,inf_parietal,99,2,153,-0.0034450839096008545
2253,08,inf_parietal,99,2,207,-0.023491731664989246
2254,08,inf_parietal,99,2,45,-0.07525299241739171
2255,08,inf_parietal,99,2,99,-0.09024364599300763
2256,08,v5,153,0,153,0.04577445075799528
2257,08,v5,153,0,207,0.03555000603092946
2258,08,v5,153,0,45,-0.06090615509800893
2259,08,v5,153,0,99,0.004774053441291663
2260,08,v5,153,1,153,-0.047837274196240405
2261,08,v5,153,1,207,-0.04343459840486586
2262,08,v5,153,1,45,-0.10952251223807506
2263,08,v5,153,1,99,0.007906191240029337
2264,08,v5,153,2,153,0.04191054102185582
2265,08,v5,153,2,207,0.011691114632226815
2266,08,v5,153,2,45,-0.07138442971302092
2267,08,v5,153,2,99,-0.034799482663148175
2268,08,v5,207,0,153,-0.19625862136674446
2269,08,v5,207,0,207,-0.05471953611759508
2270,08,v5,207,0,45,-0.16904631408076176
2271,08,v5,207,0,99,-0.1795899399384646
2272,08,v5,207,1,153,0.051779410159349185
2273,08,v5,207,1,207,0.12442165330176971
2274,08,v5,207,1,45,-0.012397411597960793
2275,08,v5,207,1,99,-0.06723488792166187
2276,08,v5,207,2,153,-0.06254070770858312
2277,08,v5,207,2,207,-0.0001930984008726988
2278,08,v5,207,2,45,-0.035689045421291345
2279,08,v5,207,2,99,0.01553727101887304
2280,08,v5,45,0,153,-0.05815048799289166
2281,08,v5,45,0,207,-0.09765225835021316
2282,08,v5,45,0,45,0.22292152384204228
2283,08,v5,45,0,99,-0.06183966799651172
2284,08,v5,45,1,153,-0.16076284936155405
2285,08,v5,45,1,207,-0.15141816934890134
2286,08,v5,45,1,45,0.007377993584576284
2287,08,v5,45,1,99,-0.08860072961348214
2288,08,v5,45,2,153,-0.09722808867000722
2289,08,v5,45,2,207,-0.07685960452346138
2290,08,v5,45,2,45,-0.0033395682963742387
2291,08,v5,45,2,99,-0.09314571122729237
2292,08,v5,99,0,153,0.039546698449330224
2293,08,v5,99,0,207,-0.026888410926009767
2294,08,v5,99,0,45,0.026319318454343366
2295,08,v5,99,0,99,0.03476787679740456
2296,08,v5,99,1,153,-0.028442349755281756
2297,08,v5,99,1,207,-0.021676156595701254
2298,08,v5,99,1,45,0.041189078270772825
2299,08,v5,99,1,99,0.021322963703963416
2300,08,v5,99,2,153,0.02096104260085423
2301,08,v5,99,2,207,0.028823158004795648
2302,08,v5,99,2,45,0.08062327305809033
2303,08,v5,99,2,99,0.058412850936584174
2304,09,premotor,153,0,153,-0.05932043071521504
2305,09,premotor,153,0,207,-0.041392552657652355
2306,09,premotor,153,0,45,-0.07554639052353086
2307,09,premotor,153,0,99,-0.0775803728904064
2308,09,premotor,153,1,153,-0.06217788479552475
2309,09,premotor,153,1,207,-0.020048233213904403
2310,09,premotor,153,1,45,-0.06171484780037244
2311,09,premotor,153,1,99,-0.08458961725278549
2312,09,premotor,153,2,153,-0.09296890027314232
2313,09,premotor,153,2,207,-0.05362999198135616
2314,09,premotor,153,2,45,-0.04054098196359528
2315,09,premotor,153,2,99,-0.09981120123893705
2316,09,premotor,207,0,153,-0.033131825799769705
2317,09,premotor,207,0,207,-0.04370535392418732
2318,09,premotor,207,0,45,-0.026033353754188842
2319,09,premotor,207,0,99,-0.03807347965941776
2320,09,premotor,207,1,153,-0.032846087275901936
2321,09,premotor,207,1,207,-0.04746385933566576
2322,09,premotor,207,1,45,-0.030632666822882095
2323,09,premotor,207,1,99,-0.03855558957957141
2324,09,premotor,207,2,153,-0.027521522022512537
2325,09,premotor,207,2,207,-0.03822443473237059
2326,09,premotor,207,2,45,-0.03727321936763192
2327,09,premotor,207,2,99,-0.020431970675614475
2328,09,premotor,45,0,153,-0.01198271963739337
2329,09,premotor,45,0,207,-0.04006084040734519
2330,09,premotor,45,0,45,-0.02145344259279867
2331,09,premotor,45,0,99,-0.03033839724693618
2332,09,premotor,45,1,153,-0.007148010759285416
2333,09,premotor,45,1,207,-0.050755390566636055
2334,09,premotor,45,1,45,-0.0345782546596759
2335,09,premotor,45,1,99,-0.00895240297353922
2336,09,premotor,45,2,153,-0.012607674426466608
2337,09,premotor,45,2,207,-0.049619562053525565
2338,09,premotor,45,2,45,-0.0337655720963846
2339,09,premotor,45,2,99,-0.01797625667559287
2340,09,premotor,99,0,153,-0.05182075310804085
2341,09,premotor,99,0,207,-0.03646098767577145
2342,09,premotor,99,0,45,-0.04707864072160273
2343,09,premotor,99,0,99,-0.02598307687283582
2344,09,premotor,99,1,153,-0.07914045435943963
2345,09,premotor,99,1,207,-0.04170953418542308
2346,09,premotor,99,1,45,-0.05027157185131712
2347,09,premotor,99,1,99,-0.05913494874798255
2348,09,premotor,99,2,153,-0.03504207983925532
2349,09,premotor,99,2,207,-0.030710814881521328
2350,09,premotor,99,2,45,-0.04829919656935
2351,09,premotor,99,2,99,-0.0449812779056387
2352,09,motor,153,0,153,-0.03795269582159056
2353,09,motor,153,0,207,-0.013009716051877156
2354,09,motor,153,0,45,-0.023931390421713175
2355,09,motor,153,0,99,-0.0615079204008157
2356,09,motor,153,1,153,-0.08719635156897199
2357,09,motor,153,1,207,-0.021552195757153964
2358,09,motor,153,1,45,-0.08406052979616094
2359,09,motor,153,1,99,-0.1083726410748355
2360,09,motor,153,2,153,-0.02393444763400033
2361,09,motor,153,2,207,-0.02440822381200488
2362,09,motor,153,2,45,-0.021098215460385695
2363,09,motor,153,2,99,-0.07254721138460203
2364,09,motor,207,0,153,-0.038795697434096936
2365,09,motor,207,0,207,-0.04933238370607755
2366,09,motor,207,0,45,-0.0021312696856384174
2367,09,motor,207,0,99,-0.05352671194070342
2368,09,motor,207,1,153,-0.0619633916915636
2369,09,motor,207,1,207,-0.04191208341556481
2370,09,motor,207,1,45,-0.06430232282805684
2371,09,motor,207,1,99,-0.07426586328380874
2372,09,motor,207,2,153,-0.052602393132396695
