,Participants,Masks,Target Location Straight,Trial Stage,Target Location Rotate,Correlation
1572,06,v1,99,0,153,-0.11344579714449082
1573,06,v1,99,0,207,-0.1084232523379374
1574,06,v1,99,0,45,-0.09711293413936184
1575,06,v1,99,0,99,-0.005121379568889375
1576,06,v1,99,1,153,-0.05919427088057078
1577,06,v1,99,1,207,-0.03965360074020227
1578,06,v1,99,1,45,-0.0642798677156594
1579,06,v1,99,1,99,-0.031023108754363184
1580,06,v1,99,2,153,-0.03297232500252896
1581,06,v1,99,2,207,0.021073359473035163
1582,06,v1,99,2,45,-0.01333418100547988
1583,06,v1,99,2,99,0.07652865791257657
1584,06,sup_parietal,153,0,153,0.020427878253363285
1585,06,sup_parietal,153,0,207,-0.01816747700986761
1586,06,sup_parietal,153,0,45,-0.06054006989335037
1587,06,sup_parietal,153,0,99,-0.0025908992864936455
1588,06,sup_parietal,153,1,153,0.05349844187706166
1589,06,sup_parietal,153,1,207,-0.04758710145571604
1590,06,sup_parietal,153,1,45,0.004385040850605216
1591,06,sup_parietal,153,1,99,0.011466829253390369
1592,06,sup_parietal,153,2,153,0.01742811646902485
1593,06,sup_parietal,153,2,207,0.01904212124302946
1594,06,sup_parietal,153,2,45,-0.005074472142664065
1595,06,sup_parietal,153,2,99,0.009241251863532434
1596,06,sup_parietal,207,0,153,-0.021730814019694657
1597,06,sup_parietal,207,0,207,-0.012306864997867185
1598,06,sup_parietal,207,0,45,0.08980646313303851
1599,06,sup_parietal,207,0,99,0.01984461335241688
1600,06,sup_parietal,207,1,153,-0.09063901796695512
1601,06,sup_parietal,207,1,207,-0.12162405946676129
1602,06,sup_parietal,207,1,45,-0.028196284348308308
1603,06,sup_parietal,207,1,99,-0.05676047787519686
1604,06,sup_parietal,207,2,153,-0.06136654273981616
1605,06,sup_parietal,207,2,207,-0.06096710173686063
1606,06,sup_parietal,207,2,45,0.018024822105007568
1607,06,sup_parietal,207,2,99,-0.014168529032114612
1608,06,sup_parietal,45,0,153,-0.09874852437381157
1609,06,sup_parietal,45,0,207,-0.10699595983736807
1610,06,sup_parietal,45,0,45,-0.09333501908584488
1611,06,sup_parietal,45,0,99,-0.06494659111594006
1612,06,sup_parietal,45,1,153,-0.06753479858552922
1613,06,sup_parietal,45,1,207,-0.05514112674963868
1614,06,sup_parietal,45,1,45,-0.08489437644599383
1615,06,sup_parietal,45,1,99,0.007288999026325287
1616,06,sup_parietal,45,2,153,-0.09257474878712216
1617,06,sup_parietal,45,2,207,-0.041463961425253
1618,06,sup_parietal,45,2,45,-0.04840819295078635
1619,06,sup_parietal,45,2,99,-0.06821660415741715
1620,06,sup_parietal,99,0,153,-0.10007222878439363
1621,06,sup_parietal,99,0,207,-0.09675512038373402
1622,06,sup_parietal,99,0,45,-0.08241604284445217
1623,06,sup_parietal,99,0,99,-0.15197049302810156
1624,06,sup_parietal,99,1,153,-0.051006556531480486
1625,06,sup_parietal,99,1,207,0.02710542867511241
1626,06,sup_parietal,99,1,45,0.0025213751872255434
1627,06,sup_parietal,99,1,99,-0.06559972710479499
1628,06,sup_parietal,99,2,153,-0.029588271784841434
1629,06,sup_parietal,99,2,207,-0.0004588816078218913
1630,06,sup_parietal,99,2,45,-0.09645605525995873
1631,06,sup_parietal,99,2,99,-0.029230090857021912
1632,06,inf_parietal,153,0,153,-0.1069027901570016
1633,06,inf_parietal,153,0,207,-0.07908874166450924
1634,06,inf_parietal,153,0,45,-0.07911107839201018
1635,06,inf_parietal,153,0,99,-0.07237509646367091
1636,06,inf_parietal,153,1,153,-0.08288925401373284
1637,06,inf_parietal,153,1,207,-0.10662502141816534
1638,06,inf_parietal,153,1,45,-0.0831798922607491
1639,06,inf_parietal,153,1,99,-0.08613455223185285
1640,06,inf_parietal,153,2,153,-0.06693032019309082
1641,06,inf_parietal,153,2,207,-0.05815231803982164
1642,06,inf_parietal,153,2,45,-0.0893156290701502
1643,06,inf_parietal,153,2,99,-0.0641431766348029
1644,06,inf_parietal,207,0,153,0.003631533984181509
1645,06,inf_parietal,207,0,207,-0.0039406691767532925
1646,06,inf_parietal,207,0,45,0.04117258211050561
1647,06,inf_parietal,207,0,99,0.04708027341217475
1648,06,inf_parietal,207,1,153,0.0038443701828857653
1649,06,inf_parietal,207,1,207,-0.03325816264984767
1650,06,inf_parietal,207,1,45,-0.03306421302913805
1651,06,inf_parietal,207,1,99,-0.08893301884403593
1652,06,inf_parietal,207,2,153,-0.10376630477961091
1653,06,inf_parietal,207,2,207,-0.077309705390053
1654,06,inf_parietal,207,2,45,-0.07223516881765812
1655,06,inf_parietal,207,2,99,-0.09315831563080075
1656,06,inf_parietal,45,0,153,-0.009238610324007034
1657,06,inf_parietal,45,0,207,-0.08385193626396989
1658,06,inf_parietal,45,0,45,-0.046490408538796615
1659,06,inf_parietal,45,0,99,-0.06181525478381977
1660,06,inf_parietal,45,1,153,-0.09885781950836992
1661,06,inf_parietal,45,1,207,-0.07506241195142249
1662,06,inf_parietal,45,1,45,-0.09646604392464475
1663,06,inf_parietal,45,1,99,-0.036978031005738016
1664,06,inf_parietal,45,2,153,-0.03860190167201495
1665,06,inf_parietal,45,2,207,-0.06809701565294556
1666,06,inf_parietal,45,2,45,-0.01226745039052662
1667,06,inf_parietal,45,2,99,-0.005583251865878741
1668,06,inf_parietal,99,0,153,-0.09769534644683504
1669,06,inf_parietal,99,0,207,-0.04403677717999596
1670,06,inf_parietal,99,0,45,-0.08334461749539102
1671,06,inf_parietal,99,0,99,-0.08958308322161193
1672,06,inf_parietal,99,1,153,-0.06450209092538363
1673,06,inf_parietal,99,1,207,-0.026042724194016296
1674,06,inf_parietal,99,1,45,-0.02305308761993918
1675,06,inf_parietal,99,1,99,-0.042238415469310175
1676,06,inf_parietal,99,2,153,-0.07199391367063082
1677,06,inf_parietal,99,2,207,-0.025903599521926803
1678,06,inf_parietal,99,2,45,-0.058800222871021116
1679,06,inf_parietal,99,2,99,-0.11169040415020065
1680,06,v5,153,0,153,-0.08912163495323926
1681,06,v5,153,0,207,-0.0628544699029108
1682,06,v5,153,0,45,-0.06983811774494296
1683,06,v5,153,0,99,-0.016952140992537543
1684,06,v5,153,1,153,-0.0010779833879889685
1685,06,v5,153,1,207,0.012741537105494187
1686,06,v5,153,1,45,0.007468109546500302
1687,06,v5,153,1,99,0.009633795760591438
1688,06,v5,153,2,153,-0.08489055953770702
1689,06,v5,153,2,207,-0.15891585218765417
1690,06,v5,153,2,45,-0.10440078181572161
1691,06,v5,153,2,99,-0.08708040252715292
1692,06,v5,207,0,153,-0.0018278435599988468
1693,06,v5,207,0,207,-0.08780370323386201
1694,06,v5,207,0,45,-0.11662869058630529
1695,06,v5,207,0,99,-0.02359420561030533
1696,06,v5,207,1,153,-0.17703479247869286
1697,06,v5,207,1,207,-0.06394643405001041
1698,06,v5,207,1,45,-0.182374673511019
1699,06,v5,207,1,99,-0.11545560949980924
1700,06,v5,207,2,153,-0.02113500698708941
1701,06,v5,207,2,207,0.027067608001087963
1702,06,v5,207,2,45,-0.071234217718595
1703,06,v5,207,2,99,-0.010387715625170858
1704,06,v5,45,0,153,-0.09814026152242877
1705,06,v5,45,0,207,-0.1589748881422755
1706,06,v5,45,0,45,-0.09291094991674476
1707,06,v5,45,0,99,-0.17225885225713403
1708,06,v5,45,1,153,-0.0012461949957797772
1709,06,v5,45,1,207,-0.02082371558905228
1710,06,v5,45,1,45,0.03824343217970166
1711,06,v5,45,1,99,-0.007710231657390924
1712,06,v5,45,2,153,-0.13679452017721008
1713,06,v5,45,2,207,-0.041867363985862535
1714,06,v5,45,2,45,-0.06258377383832583
1715,06,v5,45,2,99,-0.11031547007885947
1716,06,v5,99,0,153,0.04554006654556136
1717,06,v5,99,0,207,0.007924159202974897
1718,06,v5,99,0,45,0.03723628654914189
1719,06,v5,99,0,99,-0.015939669698971155
1720,06,v5,99,1,153,-0.09014788984748957
1721,06,v5,99,1,207,-0.09694575781244172
1722,06,v5,99,1,45,-0.029035162216903405
1723,06,v5,99,1,99,0.007604272360049961
1724,06,v5,99,2,153,-0.03812553598945491
1725,06,v5,99,2,207,-0.0034429057452818046
1726,06,v5,99,2,45,-0.0043898713079406765
1727,06,v5,99,2,99,0.025703058072747476
1728,07,premotor,153,0,153,-0.07474155933669294
1729,07,premotor,153,0,207,-0.04934591968954604
1730,07,premotor,153,0,45,-0.048976639211412626
1731,07,premotor,153,0,99,-0.06610229242833177
1732,07,premotor,153,1,153,-0.07364283685617622
1733,07,premotor,153,1,207,-0.1241053890353391
1734,07,premotor,153,1,45,-0.04856851081257846
1735,07,premotor,153,1,99,-0.0978261095238513
1736,07,premotor,153,2,153,-0.0638022288352045
1737,07,premotor,153,2,207,-0.025833027298229526
1738,07,premotor,153,2,45,-0.08362901281234394
1739,07,premotor,153,2,99,-0.11333401907684955
1740,07,premotor,207,0,153,-0.055793477825832355
1741,07,premotor,207,0,207,-0.08055420336069392
1742,07,premotor,207,0,45,-0.057855580636910264
1743,07,premotor,207,0,99,-0.055521504197594274
1744,07,premotor,207,1,153,-0.012054643511121767
1745,07,premotor,207,1,207,-0.0514413551693034
1746,07,premotor,207,1,45,0.011532359658402611
1747,07,premotor,207,1,99,-0.008075285375156283
1748,07,premotor,207,2,153,-0.020102987306857254
1749,07,premotor,207,2,207,-0.038955810373086
1750,07,premotor,207,2,45,-0.012955065467794095
1751,07,premotor,207,2,99,-0.08722525073437691
1752,07,premotor,45,0,153,-0.043016849528686577
1753,07,premotor,45,0,207,-0.037467533418818005
1754,07,premotor,45,0,45,-0.08189019438434769
1755,07,premotor,45,0,99,-0.037933570313882135
1756,07,premotor,45,1,153,-0.061375612455840334
1757,07,premotor,45,1,207,-0.03391813116358433
1758,07,premotor,45,1,45,-0.11064820657447859
1759,07,premotor,45,1,99,-0.05999860445796945
1760,07,premotor,45,2,153,-0.03544865735833323
1761,07,premotor,45,2,207,-0.04978970148020832
1762,07,premotor,45,2,45,0.030270442858940483
1763,07,premotor,45,2,99,0.030211861411035254
1764,07,premotor,99,0,153,-0.03426100721029896
1765,07,premotor,99,0,207,-0.03344841478919159
1766,07,premotor,99,0,45,-0.023537643786802523
1767,07,premotor,99,0,99,-0.08975175418234582
1768,07,premotor,99,1,153,-0.042086754650503266
1769,07,premotor,99,1,207,-0.0070189354337447385
1770,07,premotor,99,1,45,-0.028270000901138653
1771,07,premotor,99,1,99,-0.015889253893084092
1772,07,premotor,99,2,153,-0.028295973946693028
1773,07,premotor,99,2,207,-0.08852769404208606
1774,07,premotor,99,2,45,-0.09975738007846838
1775,07,premotor,99,2,99,-0.03576350985221743
1776,07,motor,153,0,153,0.004793499401184748
1777,07,motor,153,0,207,0.0006141624984878323
1778,07,motor,153,0,45,-0.015746060049346526
1779,07,motor,153,0,99,-0.08588408793514424
1780,07,motor,153,1,153,-0.00528914346169098
1781,07,motor,153,1,207,-0.0621233582887994
1782,07,motor,153,1,45,0.08226663528018378
1783,07,motor,153,1,99,0.001300432812203111
1784,07,motor,153,2,153,-0.015424372057262506
1785,07,motor,153,2,207,-0.02994886862651445
1786,07,motor,153,2,45,-0.08353980842747444
1787,07,motor,153,2,99,-0.1341214981286132
1788,07,motor,207,0,153,-0.045051040303020755
1789,07,motor,207,0,207,-0.12008820000059368
1790,07,motor,207,0,45,-0.007681231878192768
1791,07,motor,207,0,99,-0.0556594193779305
1792,07,motor,207,1,153,-0.03972540969654127
1793,07,motor,207,1,207,-0.04699169688064727
1794,07,motor,207,1,45,0.019101582958452087
1795,07,motor,207,1,99,-0.009716590021422932
1796,07,motor,207,2,153,0.024062133513358376
1797,07,motor,207,2,207,-0.0309681222384691
1798,07,motor,207,2,45,0.016190054239090618
1799,07,motor,207,2,99,-0.024256050961376483
1800,07,motor,45,0,153,0.0036250164367303585
1801,07,motor,45,0,207,-0.05210284881621552
1802,07,motor,45,0,45,-0.05868388121240059
1803,07,motor,45,0,99,-0.008054860246976756
1804,07,motor,45,1,153,-0.09935849610203465
1805,07,motor,45,1,207,-0.09210912710923111
1806,07,motor,45,1,45,-0.13353727522457373
1807,07,motor,45,1,99,-0.05790110599984115
1808,07,motor,45,2,153,-0.10843280934930338
1809,07,motor,45,2,207,-0.08144920593905318
1810,07,motor,45,2,45,-0.050589508910733015
1811,07,motor,45,2,99,-0.06902952859551786
1812,07,motor,99,0,153,-0.1232265834996559
1813,07,motor,99,0,207,-0.06526120476821796
1814,07,motor,99,0,45,-0.0817480144121298
1815,07,motor,99,0,99,-0.06506191901844378
1816,07,motor,99,1,153,-0.03545617321734499
1817,07,motor,99,1,207,-0.004458822003454389
1818,07,motor,99,1,45,-0.12799335184614563
1819,07,motor,99,1,99,-0.07293372384318597
1820,07,motor,99,2,153,-0.03668978441473955
1821,07,motor,99,2,207,-0.059790502364316156
1822,07,motor,99,2,45,-0.06420201377829504
1823,07,motor,99,2,99,-0.0024560152608205064
1824,07,v1,153,0,153,0.07997529414420716
1825,07,v1,153,0,207,0.028966094044791925
1826,07,v1,153,0,45,-0.05047070483123647
1827,07,v1,153,0,99,-0.04550201750669934
1828,07,v1,153,1,153,0.012656855580444914
1829,07,v1,153,1,207,-0.0734615426457056
1830,07,v1,153,1,45,-0.04023903670459701
1831,07,v1,153,1,99,-0.06632225264183017
1832,07,v1,153,2,153,0.06490630565743538
1833,07,v1,153,2,207,0.01752402076768774
1834,07,v1,153,2,45,-0.022118717298601626
1835,07,v1,153,2,99,-0.029031499274226276
1836,07,v1,207,0,153,-0.07051461079771515
1837,07,v1,207,0,207,-0.01668687211294672
1838,07,v1,207,0,45,-0.04042752355432854
1839,07,v1,207,0,99,-0.15545105282100333
1840,07,v1,207,1,153,-0.010831477788081578
1841,07,v1,207,1,207,0.08184551492150755
1842,07,v1,207,1,45,0.029684847194084155
1843,07,v1,207,1,99,-0.044176687958249625
1844,07,v1,207,2,153,-0.039730576997650154
1845,07,v1,207,2,207,0.007964723431949369
1846,07,v1,207,2,45,0.017291547943348248
1847,07,v1,207,2,99,-0.09631534589155816
1848,07,v1,45,0,153,-0.055676470689130474
1849,07,v1,45,0,207,-0.10893040495686332
1850,07,v1,45,0,45,0.020070315403161287
1851,07,v1,45,0,99,-0.025450841660580106
1852,07,v1,45,1,153,-0.05368612492055105
1853,07,v1,45,1,207,-0.045204042904459826
1854,07,v1,45,1,45,0.022422704909198385
1855,07,v1,45,1,99,-0.05100968122785864
1856,07,v1,45,2,153,-0.04633262083218513
1857,07,v1,45,2,207,-0.11683692672362977
1858,07,v1,45,2,45,-0.0020878398104694895
1859,07,v1,45,2,99,-0.10257824433642154
1860,07,v1,99,0,153,-0.08686398215739273
1861,07,v1,99,0,207,-0.06389293651344256
1862,07,v1,99,0,45,-0.09138598617938515
1863,07,v1,99,0,99,-0.004816116376800827
1864,07,v1,99,1,153,-0.10010521696183397
1865,07,v1,99,1,207,-0.06097167157249667
1866,07,v1,99,1,45,-0.09303958367819615
1867,07,v1,99,1,99,0.04009045338027949
1868,07,v1,99,2,153,-0.0739525866696383
1869,07,v1,99,2,207,-0.06953968221131283
1870,07,v1,99,2,45,-0.056732595497351775
1871,07,v1,99,2,99,0.006194751597999586
1872,07,sup_parietal,153,0,153,-0.05013624494983837
1873,07,sup_parietal,153,0,207,-0.022837120322563128
1874,07,sup_parietal,153,0,45,-0.07201522495993595
1875,07,sup_parietal,153,0,99,-0.05791166550881753
1876,07,sup_parietal,153,1,153,-0.09908018250345448
1877,07,sup_parietal,153,1,207,-0.08509595154850405
1878,07,sup_parietal,153,1,45,-0.05820958097328316
1879,07,sup_parietal,153,1,99,-0.02548247131333943
1880,07,sup_parietal,153,2,153,0.0008763619469273412
1881,07,sup_parietal,153,2,207,0.0203638175483923
1882,07,sup_parietal,153,2,45,0.011742157850814824
1883,07,sup_parietal,153,2,99,-0.023100125042801872
1884,07,sup_parietal,207,0,153,-0.018483255995578263
1885,07,sup_parietal,207,0,207,-0.05139477701529992
1886,07,sup_parietal,207,0,45,-0.06364661313573783
1887,07,sup_parietal,207,0,99,-0.03906441359647221
1888,07,sup_parietal,207,1,153,-0.03283936414544
1889,07,sup_parietal,207,1,207,-0.037622380313823194
1890,07,sup_parietal,207,1,45,-0.04038679561699016
1891,07,sup_parietal,207,1,99,-0.051191125340593044
1892,07,sup_parietal,207,2,153,-0.010531974403159838
1893,07,sup_parietal,207,2,207,-0.002361463106322413
1894,07,sup_parietal,207,2,45,0.028786324934213736
1895,07,sup_parietal,207,2,99,-0.030244748705212657
1896,07,sup_parietal,45,0,153,-0.031177595894406353
1897,07,sup_parietal,45,0,207,-0.042472804694303805
1898,07,sup_parietal,45,0,45,-0.02986061500007843
1899,07,sup_parietal,45,0,99,0.0005371434310594975
1900,07,sup_parietal,45,1,153,-0.028680462209204755
1901,07,sup_parietal,45,1,207,-0.054705660664591975
1902,07,sup_parietal,45,1,45,-0.042692410738449996
1903,07,sup_parietal,45,1,99,-0.04897628679980837
1904,07,sup_parietal,45,2,153,-0.0031058310689334873
1905,07,sup_parietal,45,2,207,-0.08053049070299709
1906,07,sup_parietal,45,2,45,-0.0033320721259122027
1907,07,sup_parietal,45,2,99,-0.040433039934472365
1908,07,sup_parietal,99,0,153,0.0019183569339473634
1909,07,sup_parietal,99,0,207,-0.007687030933667898
1910,07,sup_parietal,99,0,45,-0.039408744201317285
1911,07,sup_parietal,99,0,99,-0.028624583036186313
1912,07,sup_parietal,99,1,153,-0.012010304323664331
1913,07,sup_parietal,99,1,207,0.024572989766643495
1914,07,sup_parietal,99,1,45,-0.006982799566762989
1915,07,sup_parietal,99,1,99,-0.018597204042511774
1916,07,sup_parietal,99,2,153,-0.022873415663654483
1917,07,sup_parietal,99,2,207,-0.059406543033567134
1918,07,sup_parietal,99,2,45,-0.12906559634625364
1919,07,sup_parietal,99,2,99,-0.06781865941706591
1920,07,inf_parietal,153,0,153,-0.0037486414831550494
1921,07,inf_parietal,153,0,207,-0.007486791805396532
1922,07,inf_parietal,153,0,45,-0.019159715436911515
1923,07,inf_parietal,153,0,99,0.018498573946132177
1924,07,inf_parietal,153,1,153,0.018794021891821684
1925,07,inf_parietal,153,1,207,0.024053134088962206
1926,07,inf_parietal,153,1,45,0.026838749536667976
1927,07,inf_parietal,153,1,99,0.04283809541639096
1928,07,inf_parietal,153,2,153,-0.012084210597521133
1929,07,inf_parietal,153,2,207,-0.0012217935920801858
1930,07,inf_parietal,153,2,45,-0.030143483480348697
1931,07,inf_parietal,153,2,99,-0.07727209057225135
1932,07,inf_parietal,207,0,153,-0.017286381528073772
1933,07,inf_parietal,207,0,207,-0.04122112078620985
1934,07,inf_parietal,207,0,45,-0.017338953517129267
1935,07,inf_parietal,207,0,99,-0.03253886567138757
1936,07,inf_parietal,207,1,153,-0.05399887305476391
1937,07,inf_parietal,207,1,207,-0.08109318962365177
1938,07,inf_parietal,207,1,45,-0.02602680446596803
1939,07,inf_parietal,207,1,99,-0.07504490347222734
1940,07,inf_parietal,207,2,153,0.025034078129884292
1941,07,inf_parietal,207,2,207,-0.04555367228721317
1942,07,inf_parietal,207,2,45,-0.04448020223227697
1943,07,inf_parietal,207,2,99,-0.039752180664507794
1944,07,inf_parietal,45,0,153,-0.07970089527750646
1945,07,inf_parietal,45,0,207,-0.056255469928537555
1946,07,inf_parietal,45,0,45,-0.05531208268722438
1947,07,inf_parietal,45,0,99,-0.06318164218532175
1948,07,inf_parietal,45,1,153,-0.0854925538936999
1949,07,inf_parietal,45,1,207,-0.06205940122708081
1950,07,inf_parietal,45,1,45,-0.08318115523864741
1951,07,inf_parietal,45,1,99,-0.05525737780320167
1952,07,inf_parietal,45,2,153,-0.019210546115044407
1953,07,inf_parietal,45,2,207,-0.04964773418263173
1954,07,inf_parietal,45,2,45,0.022628638947281544
1955,07,inf_parietal,45,2,99,-0.028462945781797658
1956,07,inf_parietal,99,0,153,-0.034603383015915194
1957,07,inf_parietal,99,0,207,-0.041465192407861375
1958,07,inf_parietal,99,0,45,-0.08387964704025835
1959,07,inf_parietal,99,0,99,-0.0810797711275729
1960,07,inf_parietal,99,1,153,-0.033354398358453954
1961,07,inf_parietal,99,1,207,-0.015664000042775354
1962,07,inf_parietal,99,1,45,-0.029244179771617355
1963,07,inf_parietal,99,1,99,-0.06999539690644593
1964,07,inf_parietal,99,2,153,-0.10578899520978041
1965,07,inf_parietal,99,2,207,-0.03833456760133695
1966,07,inf_parietal,99,2,45,-0.08678491170187867
1967,07,inf_parietal,99,2,99,-0.06491032161814564
1968,07,v5,153,0,153,-0.12065692477696954
1969,07,v5,153,0,207,-0.08779284742197417
1970,07,v5,153,0,45,-0.057051990250519685
1971,07,v5,153,0,99,-0.09144955029695673
1972,07,v5,153,1,153,-0.058929317857068016
1973,07,v5,153,1,207,-0.05707987544426847
1974,07,v5,153,1,45,-0.012031085327241738
1975,07,v5,153,1,99,-0.042603246426396
1976,07,v5,153,2,153,-0.060969228038490565
1977,07,v5,153,2,207,0.05751945674862842
1978,07,v5,153,2,45,0.006242583444711172
1979,07,v5,153,2,99,-0.06973296389595104
1980,07,v5,207,0,153,-0.17926525518580497
1981,07,v5,207,0,207,-0.2174608331881988
1982,07,v5,207,0,45,-0.13083697568376357
1983,07,v5,207,0,99,-0.17611824966650097
1984,07,v5,207,1,153,-0.0380836880077699
1985,07,v5,207,1,207,-0.10038585691796101
1986,07,v5,207,1,45,-0.04913053260451773
1987,07,v5,207,1,99,-0.027791331734797066
1988,07,v5,207,2,153,-0.005702701183745398
1989,07,v5,207,2,207,-0.006721419657021374
1990,07,v5,207,2,45,-0.03245111964454152
1991,07,v5,207,2,99,0.0026403561844330764
1992,07,v5,45,0,153,0.09840330378989451
1993,07,v5,45,0,207,0.05901284865757518
1994,07,v5,45,0,45,-0.05442870434982519
1995,07,v5,45,0,99,-0.030359186508044415
