,Participants,Masks,Target Location Straight,Target Location Rotate,Layers,Kl Div
5939,17,v1,99,153,3,0.18369509578300353
5940,17,v1,99,207,0,318.8883496213559
5941,17,v1,99,207,1,21.474796597925554
5942,17,v1,99,207,2,6.947803393482737
5943,17,v1,99,207,3,0.05773323748573467
5944,17,v1,99,45,0,325.61348635041116
5945,17,v1,99,45,1,15.054937103177918
5946,17,v1,99,45,2,6.088403773596759
5947,17,v1,99,45,3,0.007739103796819247
5948,17,v1,99,99,0,339.9745406155886
5949,17,v1,99,99,1,17.75809824358943
5950,17,v1,99,99,2,5.430848322306494
5951,17,v1,99,99,3,0.21275270877272245
5952,17,sup_parietal,153,153,0,176.05063104586705
5953,17,sup_parietal,153,153,1,15.42841712328638
5954,17,sup_parietal,153,153,2,5.047880715645078
5955,17,sup_parietal,153,153,3,0.01806506276508013
5956,17,sup_parietal,153,207,0,190.66407599863098
5957,17,sup_parietal,153,207,1,17.135431294676636
5958,17,sup_parietal,153,207,2,7.298369068704565
5959,17,sup_parietal,153,207,3,0.03165769942924085
5960,17,sup_parietal,153,45,0,179.05196707830675
5961,17,sup_parietal,153,45,1,14.729523974072034
5962,17,sup_parietal,153,45,2,6.39291741231623
5963,17,sup_parietal,153,45,3,0.3079123311281031
5964,17,sup_parietal,153,99,0,178.12252803370325
5965,17,sup_parietal,153,99,1,15.487514277079853
5966,17,sup_parietal,153,99,2,5.200566996465402
5967,17,sup_parietal,153,99,3,0.018823192841094627
5968,17,sup_parietal,207,153,0,188.99758028221987
5969,17,sup_parietal,207,153,1,17.668430093774802
5970,17,sup_parietal,207,153,2,3.534414612359477
5971,17,sup_parietal,207,153,3,0.20796525064335047
5972,17,sup_parietal,207,207,0,185.94768764200603
5973,17,sup_parietal,207,207,1,17.26707644444319
5974,17,sup_parietal,207,207,2,5.773550237001068
5975,17,sup_parietal,207,207,3,
5976,17,sup_parietal,207,45,0,183.82307117712625
5977,17,sup_parietal,207,45,1,16.110829497960484
5978,17,sup_parietal,207,45,2,3.5751508909715515
5979,17,sup_parietal,207,45,3,0.12217923664810118
5980,17,sup_parietal,207,99,0,187.24040543276297
5981,17,sup_parietal,207,99,1,19.543675146579364
5982,17,sup_parietal,207,99,2,4.521461101204503
5983,17,sup_parietal,207,99,3,0.07822788376290823
5984,17,sup_parietal,45,153,0,184.98560044964256
5985,17,sup_parietal,45,153,1,21.875057945767104
5986,17,sup_parietal,45,153,2,3.315897030589373
5987,17,sup_parietal,45,153,3,0.02813574561511417
5988,17,sup_parietal,45,207,0,189.7961991205438
5989,17,sup_parietal,45,207,1,21.237817949743853
5990,17,sup_parietal,45,207,2,6.915938398267569
5991,17,sup_parietal,45,207,3,0.05532491214095869
5992,17,sup_parietal,45,45,0,185.7968681221852
5993,17,sup_parietal,45,45,1,21.390985922507262
5994,17,sup_parietal,45,45,2,7.877589254000954
5995,17,sup_parietal,45,45,3,0.045243509035593876
5996,17,sup_parietal,45,99,0,186.1582451640928
5997,17,sup_parietal,45,99,1,23.54225134875056
5998,17,sup_parietal,45,99,2,9.036797833922844
5999,17,sup_parietal,45,99,3,0.20167602737230567
6000,17,sup_parietal,99,153,0,181.5214834622591
6001,17,sup_parietal,99,153,1,15.139625631606382
6002,17,sup_parietal,99,153,2,5.476991155039328
6003,17,sup_parietal,99,153,3,0.20290571196370744
6004,17,sup_parietal,99,207,0,183.44540738308285
6005,17,sup_parietal,99,207,1,14.570187197350215
6006,17,sup_parietal,99,207,2,4.6391932306191475
6007,17,sup_parietal,99,207,3,0.0814086263275412
6008,17,sup_parietal,99,45,0,178.30471457680483
6009,17,sup_parietal,99,45,1,17.345627207182403
6010,17,sup_parietal,99,45,2,5.3262992068813695
6011,17,sup_parietal,99,45,3,0.3773577671760475
6012,17,sup_parietal,99,99,0,178.4692213378232
6013,17,sup_parietal,99,99,1,11.932365291216191
6014,17,sup_parietal,99,99,2,8.619511220244053
6015,17,sup_parietal,99,99,3,6.403881407324175e-05
6016,17,inf_parietal,153,153,0,211.17242130446812
6017,17,inf_parietal,153,153,1,17.880912580696297
6018,17,inf_parietal,153,153,2,5.988859567466509
6019,17,inf_parietal,153,153,3,0.009345849067605494
6020,17,inf_parietal,153,207,0,211.5617653138795
6021,17,inf_parietal,153,207,1,18.739345780961873
6022,17,inf_parietal,153,207,2,6.193498673849052
6023,17,inf_parietal,153,207,3,0.08824449934404877
6024,17,inf_parietal,153,45,0,223.91360509655303
6025,17,inf_parietal,153,45,1,16.539200228151454
6026,17,inf_parietal,153,45,2,5.573752666244
6027,17,inf_parietal,153,45,3,0.33906426134568246
6028,17,inf_parietal,153,99,0,224.57382997398912
6029,17,inf_parietal,153,99,1,19.775066139094967
6030,17,inf_parietal,153,99,2,7.65376158714203
6031,17,inf_parietal,153,99,3,0.0008461033268940543
6032,17,inf_parietal,207,153,0,208.39795530593437
6033,17,inf_parietal,207,153,1,19.12122001856926
6034,17,inf_parietal,207,153,2,4.349590630498774
6035,17,inf_parietal,207,153,3,0.3463531386089954
6036,17,inf_parietal,207,207,0,209.4781275775596
6037,17,inf_parietal,207,207,1,16.641666940203855
6038,17,inf_parietal,207,207,2,7.403645294331709
6039,17,inf_parietal,207,207,3,0.6662087910755354
6040,17,inf_parietal,207,45,0,221.23059108315618
6041,17,inf_parietal,207,45,1,20.070731030554754
6042,17,inf_parietal,207,45,2,9.467037983813096
6043,17,inf_parietal,207,45,3,0.7431618426595719
6044,17,inf_parietal,207,99,0,224.74522101667782
6045,17,inf_parietal,207,99,1,21.92791218705881
6046,17,inf_parietal,207,99,2,3.3848094584124584
6047,17,inf_parietal,207,99,3,0.018822231477725132
6048,17,inf_parietal,45,153,0,212.65811407239735
6049,17,inf_parietal,45,153,1,15.761289008811424
6050,17,inf_parietal,45,153,2,9.878931940942786
6051,17,inf_parietal,45,153,3,0.3352636384908366
6052,17,inf_parietal,45,207,0,212.58029245521536
6053,17,inf_parietal,45,207,1,16.374071287167734
6054,17,inf_parietal,45,207,2,4.88659491643083
6055,17,inf_parietal,45,207,3,0.00895326661592255
6056,17,inf_parietal,45,45,0,226.13290942981982
6057,17,inf_parietal,45,45,1,18.17305415878182
6058,17,inf_parietal,45,45,2,8.422403176588016
6059,17,inf_parietal,45,45,3,0.8595930820329125
6060,17,inf_parietal,45,99,0,222.8864072698458
6061,17,inf_parietal,45,99,1,17.45861564001622
6062,17,inf_parietal,45,99,2,5.507757031984618
6063,17,inf_parietal,45,99,3,0.5603580776992927
6064,17,inf_parietal,99,153,0,206.2789358778357
6065,17,inf_parietal,99,153,1,18.30406242893251
6066,17,inf_parietal,99,153,2,6.296688965910114
6067,17,inf_parietal,99,153,3,0.4398332505723756
6068,17,inf_parietal,99,207,0,213.8046337964819
6069,17,inf_parietal,99,207,1,15.528156661730762
6070,17,inf_parietal,99,207,2,8.383282567501919
6071,17,inf_parietal,99,207,3,0.07985492237643638
6072,17,inf_parietal,99,45,0,223.32530508460283
6073,17,inf_parietal,99,45,1,15.845691542410709
6074,17,inf_parietal,99,45,2,6.830474348687035
6075,17,inf_parietal,99,45,3,0.9106826453209511
6076,17,inf_parietal,99,99,0,222.71138948399923
6077,17,inf_parietal,99,99,1,19.127835146111202
6078,17,inf_parietal,99,99,2,5.698266825583112
6079,17,inf_parietal,99,99,3,0.043332843424384204
6080,17,v5,153,153,0,92.96693881817501
6081,17,v5,153,153,1,19.38529586779609
6082,17,v5,153,153,2,10.68518050405891
6083,17,v5,153,153,3,1.4683762490390142
6084,17,v5,153,207,0,90.55053721821116
6085,17,v5,153,207,1,18.569355791859216
6086,17,v5,153,207,2,7.8293427912809594
6087,17,v5,153,207,3,0.4864571568805529
6088,17,v5,153,45,0,89.31020148439417
6089,17,v5,153,45,1,18.264633859476106
6090,17,v5,153,45,2,6.33485595907638
6091,17,v5,153,45,3,1.1491888124141656
6092,17,v5,153,99,0,88.0625857961745
6093,17,v5,153,99,1,19.64099344585231
6094,17,v5,153,99,2,5.033850434366707
6095,17,v5,153,99,3,0.2954204400830012
6096,17,v5,207,153,0,96.23310945426826
6097,17,v5,207,153,1,16.850228061052505
6098,17,v5,207,153,2,5.882867733139895
6099,17,v5,207,153,3,1.9279369510390243
6100,17,v5,207,207,0,92.23063954107064
6101,17,v5,207,207,1,16.153267729872113
6102,17,v5,207,207,2,7.072986864895598
6103,17,v5,207,207,3,0.2680001621516541
6104,17,v5,207,45,0,96.85832003360194
6105,17,v5,207,45,1,16.76607142953719
6106,17,v5,207,45,2,8.29417918078888
6107,17,v5,207,45,3,0.9662109455233869
6108,17,v5,207,99,0,93.93396585175694
6109,17,v5,207,99,1,16.280152777629965
6110,17,v5,207,99,2,6.152749615900466
6111,17,v5,207,99,3,1.1090553755534622
6112,17,v5,45,153,0,96.20682665144821
6113,17,v5,45,153,1,21.704717220421536
6114,17,v5,45,153,2,7.653274192119042
6115,17,v5,45,153,3,0.8651257651034785
6116,17,v5,45,207,0,93.73100253368168
6117,17,v5,45,207,1,19.100493963872218
6118,17,v5,45,207,2,7.744253894062533
6119,17,v5,45,207,3,0.2762447315662447
6120,17,v5,45,45,0,93.3557499332878
6121,17,v5,45,45,1,19.699980139214503
6122,17,v5,45,45,2,7.487827985062664
6123,17,v5,45,45,3,0.6269740308939242
6124,17,v5,45,99,0,86.42026794248369
6125,17,v5,45,99,1,19.942399601951067
6126,17,v5,45,99,2,10.158092443792551
6127,17,v5,45,99,3,0.15969784614380378
6128,17,v5,99,153,0,92.70428232879114
6129,17,v5,99,153,1,19.3389699811941
6130,17,v5,99,153,2,9.334080706408162
6131,17,v5,99,153,3,0.777327464027167
6132,17,v5,99,207,0,97.73318218143021
6133,17,v5,99,207,1,17.567505722329173
6134,17,v5,99,207,2,6.330364971518167
6135,17,v5,99,207,3,0.3628393959859654
6136,17,v5,99,45,0,96.13819628545505
6137,17,v5,99,45,1,16.305171421233
6138,17,v5,99,45,2,8.868462937709873
6139,17,v5,99,45,3,0.4847553692399299
6140,17,v5,99,99,0,92.61385685937064
6141,17,v5,99,99,1,20.64688184346761
6142,17,v5,99,99,2,7.801106472822514
6143,17,v5,99,99,3,0.0038928715871949793
6144,18,premotor,153,153,0,491.565956360755
6145,18,premotor,153,153,1,17.39872774940782
6146,18,premotor,153,153,2,5.387695509099698
6147,18,premotor,153,153,3,0.4010415686299095
6148,18,premotor,153,207,0,495.6813398753906
6149,18,premotor,153,207,1,15.842994482344107
6150,18,premotor,153,207,2,5.798993855928478
6151,18,premotor,153,207,3,0.8735699548996223
6152,18,premotor,153,45,0,493.2552923712912
6153,18,premotor,153,45,1,18.076267188090817
6154,18,premotor,153,45,2,7.044893711712286
6155,18,premotor,153,45,3,0.11304845482213773
6156,18,premotor,153,99,0,494.8648552654043
6157,18,premotor,153,99,1,13.575016029231438
6158,18,premotor,153,99,2,7.140085564240401
6159,18,premotor,153,99,3,0.23625564715073077
6160,18,premotor,207,153,0,483.61790050833906
6161,18,premotor,207,153,1,17.430811132295375
6162,18,premotor,207,153,2,5.57007441415569
6163,18,premotor,207,153,3,0.4898008375612578
6164,18,premotor,207,207,0,489.0456131036957
6165,18,premotor,207,207,1,18.97443577544657
6166,18,premotor,207,207,2,6.387065132374233
6167,18,premotor,207,207,3,0.6438823808724609
6168,18,premotor,207,45,0,487.26896327839785
6169,18,premotor,207,45,1,15.0717836457642
6170,18,premotor,207,45,2,4.892882390362422
6171,18,premotor,207,45,3,0.10672552267977606
6172,18,premotor,207,99,0,485.98306023427085
6173,18,premotor,207,99,1,18.479836047279665
6174,18,premotor,207,99,2,6.265611776781529
6175,18,premotor,207,99,3,0.5212473615681104
6176,18,premotor,45,153,0,496.71397535729983
6177,18,premotor,45,153,1,18.150507750177653
6178,18,premotor,45,153,2,4.4768489194278995
6179,18,premotor,45,153,3,0.5162698530268954
6180,18,premotor,45,207,0,500.7537325679458
6181,18,premotor,45,207,1,16.967074169654225
6182,18,premotor,45,207,2,5.8455286502758295
6183,18,premotor,45,207,3,0.5205658621976599
6184,18,premotor,45,45,0,495.19600949894414
6185,18,premotor,45,45,1,13.56568728423335
6186,18,premotor,45,45,2,6.260652362145194
6187,18,premotor,45,45,3,0.3913015093999458
6188,18,premotor,45,99,0,498.8336626816533
6189,18,premotor,45,99,1,16.466869490959617
6190,18,premotor,45,99,2,6.488074740824934
6191,18,premotor,45,99,3,0.33355674767073706
6192,18,premotor,99,153,0,488.61290253533355
6193,18,premotor,99,153,1,20.117116667160047
6194,18,premotor,99,153,2,3.8904092806036816
6195,18,premotor,99,153,3,
6196,18,premotor,99,207,0,491.9168347195633
6197,18,premotor,99,207,1,18.44674397470423
6198,18,premotor,99,207,2,3.5578862826513826
6199,18,premotor,99,207,3,0.017749943957119374
6200,18,premotor,99,45,0,493.9047266044161
6201,18,premotor,99,45,1,19.484054335741828
6202,18,premotor,99,45,2,4.79786582709501
6203,18,premotor,99,45,3,0.21421807595851894
6204,18,premotor,99,99,0,493.2407293933571
6205,18,premotor,99,99,1,15.153991369882426
6206,18,premotor,99,99,2,4.2893314117174555
6207,18,premotor,99,99,3,
6208,18,motor,153,153,0,214.05921109672332
6209,18,motor,153,153,1,19.650572904183974
6210,18,motor,153,153,2,5.920726239666003
6211,18,motor,153,153,3,0.3117318785441303
6212,18,motor,153,207,0,224.8643147003801
6213,18,motor,153,207,1,17.436906157147188
6214,18,motor,153,207,2,6.6321020321529165
6215,18,motor,153,207,3,0.2529259701971891
6216,18,motor,153,45,0,221.10065507195512
6217,18,motor,153,45,1,15.096765969997357
6218,18,motor,153,45,2,5.081237767437514
6219,18,motor,153,45,3,0.2634915446432343
6220,18,motor,153,99,0,221.38269992355282
6221,18,motor,153,99,1,15.968173374541227
6222,18,motor,153,99,2,9.34090677070471
6223,18,motor,153,99,3,0.6201931842604256
6224,18,motor,207,153,0,212.84721993637302
6225,18,motor,207,153,1,18.964364007194646
6226,18,motor,207,153,2,4.563424261112893
6227,18,motor,207,153,3,9.544807791583843e-06
6228,18,motor,207,207,0,217.64260048630211
6229,18,motor,207,207,1,20.188792078864115
6230,18,motor,207,207,2,7.470859494686385
6231,18,motor,207,207,3,0.641877654168145
6232,18,motor,207,45,0,210.94979896787942
6233,18,motor,207,45,1,15.634062272426892
6234,18,motor,207,45,2,5.614601258347488
6235,18,motor,207,45,3,0.05633658106582751
6236,18,motor,207,99,0,222.11304216393478
6237,18,motor,207,99,1,20.390221928713355
6238,18,motor,207,99,2,7.078973508182964
6239,18,motor,207,99,3,0.4742760997984065
6240,18,motor,45,153,0,210.40827261588967
6241,18,motor,45,153,1,15.838241923842556
6242,18,motor,45,153,2,5.553461106127349
6243,18,motor,45,153,3,0.011183435705234057
6244,18,motor,45,207,0,233.31397436058424
6245,18,motor,45,207,1,16.206604392477196
6246,18,motor,45,207,2,6.300537546203114
6247,18,motor,45,207,3,
6248,18,motor,45,45,0,216.33854195979558
6249,18,motor,45,45,1,18.1516780793095
6250,18,motor,45,45,2,3.6676763059571282
6251,18,motor,45,45,3,0.11030553150970424
6252,18,motor,45,99,0,227.51190095233866
6253,18,motor,45,99,1,15.754224246766286
6254,18,motor,45,99,2,3.5637233929161316
6255,18,motor,45,99,3,0.1329747262072626
6256,18,motor,99,153,0,213.7951545448526
6257,18,motor,99,153,1,17.830971289781715
6258,18,motor,99,153,2,4.9796814136590815
6259,18,motor,99,153,3,0.2210283718819269
6260,18,motor,99,207,0,221.90002511226555
6261,18,motor,99,207,1,14.725277137209169
6262,18,motor,99,207,2,8.438106244730255
6263,18,motor,99,207,3,0.2028447678521649
6264,18,motor,99,45,0,222.66004238097764
6265,18,motor,99,45,1,17.301893011683244
6266,18,motor,99,45,2,4.107719369948578
6267,18,motor,99,45,3,0.18204992572976794
6268,18,motor,99,99,0,217.3248165471493
6269,18,motor,99,99,1,15.464162308863058
6270,18,motor,99,99,2,6.915000392592354
6271,18,motor,99,99,3,0.45049624412051537
6272,18,v1,153,153,0,316.6999505222071
6273,18,v1,153,153,1,19.355881510849493
6274,18,v1,153,153,2,4.523426043302351
6275,18,v1,153,153,3,0.0009300306759564281
6276,18,v1,153,207,0,315.12002960906733
6277,18,v1,153,207,1,14.608116185332447
6278,18,v1,153,207,2,4.471008432371848
6279,18,v1,153,207,3,0.30307487536605404
6280,18,v1,153,45,0,311.8604792560443
6281,18,v1,153,45,1,15.549711014953736
6282,18,v1,153,45,2,4.6033379335061415
6283,18,v1,153,45,3,0.8009189603237744
6284,18,v1,153,99,0,317.4052477672933
6285,18,v1,153,99,1,16.77341508308709
6286,18,v1,153,99,2,4.488241064479977
6287,18,v1,153,99,3,0.45095444247908567
6288,18,v1,207,153,0,310.4867036085355
6289,18,v1,207,153,1,15.427858587008195
6290,18,v1,207,153,2,5.321357693655092
6291,18,v1,207,153,3,7.085074472834574e-06
6292,18,v1,207,207,0,308.2330996387406
6293,18,v1,207,207,1,14.86444503833853
6294,18,v1,207,207,2,4.267437689287987
6295,18,v1,207,207,3,1.1690707099895956
6296,18,v1,207,45,0,314.6777320596807
6297,18,v1,207,45,1,12.958664924713963
6298,18,v1,207,45,2,6.746123482662119
6299,18,v1,207,45,3,0.45247417211082613
6300,18,v1,207,99,0,314.44018636290895
6301,18,v1,207,99,1,18.047236106705057
6302,18,v1,207,99,2,4.76929855262706
6303,18,v1,207,99,3,0.44046899170878073
6304,18,v1,45,153,0,311.70234576410235
6305,18,v1,45,153,1,21.521462664339744
6306,18,v1,45,153,2,5.499973451859527
6307,18,v1,45,153,3,0.011943933125900918
6308,18,v1,45,207,0,309.32815705442215
6309,18,v1,45,207,1,20.08532318356923
6310,18,v1,45,207,2,3.4924131501174056
6311,18,v1,45,207,3,0.30200005928686763
6312,18,v1,45,45,0,311.0539626832714
6313,18,v1,45,45,1,15.907526707185003
6314,18,v1,45,45,2,6.583140789335442
6315,18,v1,45,45,3,1.320382990796676
6316,18,v1,45,99,0,306.93074523619754
6317,18,v1,45,99,1,17.11853496697254
6318,18,v1,45,99,2,6.832161199452905
6319,18,v1,45,99,3,1.3954303868874545
6320,18,v1,99,153,0,309.06525010013405
6321,18,v1,99,153,1,17.486051506053503
6322,18,v1,99,153,2,4.761181132881717
6323,18,v1,99,153,3,0.5541164460470802
6324,18,v1,99,207,0,306.24906962903714
6325,18,v1,99,207,1,18.31701776495283
6326,18,v1,99,207,2,4.347431968132441
6327,18,v1,99,207,3,0.03226598023326421
6328,18,v1,99,45,0,304.33660284443005
6329,18,v1,99,45,1,14.009078291204348
6330,18,v1,99,45,2,4.815466921885754
6331,18,v1,99,45,3,1.4593113649146177
6332,18,v1,99,99,0,305.65229255504516
6333,18,v1,99,99,1,17.0746862688028
6334,18,v1,99,99,2,6.453086040911294
6335,18,v1,99,99,3,1.4641848788051834
6336,18,sup_parietal,153,153,0,190.3353116330394
6337,18,sup_parietal,153,153,1,17.642530002724577
6338,18,sup_parietal,153,153,2,5.66930737261283
6339,18,sup_parietal,153,153,3,0.20945092772074625
6340,18,sup_parietal,153,207,0,177.74980720178178
6341,18,sup_parietal,153,207,1,16.48693738583505
6342,18,sup_parietal,153,207,2,7.646775031540254
6343,18,sup_parietal,153,207,3,0.0551436637607724
6344,18,sup_parietal,153,45,0,174.4467361897159
6345,18,sup_parietal,153,45,1,17.282802495306267
6346,18,sup_parietal,153,45,2,8.89665433967802
6347,18,sup_parietal,153,45,3,0.39312836228109904
6348,18,sup_parietal,153,99,0,177.69559238460766
6349,18,sup_parietal,153,99,1,18.532406659606757
6350,18,sup_parietal,153,99,2,8.523080934545153
6351,18,sup_parietal,153,99,3,0.28240044509543927
6352,18,sup_parietal,207,153,0,185.31939542552257
6353,18,sup_parietal,207,153,1,14.552869635193325
6354,18,sup_parietal,207,153,2,6.91224972491487
6355,18,sup_parietal,207,153,3,0.41725220098015586
6356,18,sup_parietal,207,207,0,175.11412460425976
6357,18,sup_parietal,207,207,1,18.220491266197776
6358,18,sup_parietal,207,207,2,6.984503575504361
6359,18,sup_parietal,207,207,3,0.2014472531547442
6360,18,sup_parietal,207,45,0,180.91744971659455
6361,18,sup_parietal,207,45,1,18.55867467140112
6362,18,sup_parietal,207,45,2,5.671290195501439
6363,18,sup_parietal,207,45,3,0.2806542165107032
6364,18,sup_parietal,207,99,0,167.40426305735843
6365,18,sup_parietal,207,99,1,16.800773732231086
6366,18,sup_parietal,207,99,2,6.153487980350248
6367,18,sup_parietal,207,99,3,0.7684381909023119
6368,18,sup_parietal,45,153,0,187.29872404472596
6369,18,sup_parietal,45,153,1,16.858033914247315
6370,18,sup_parietal,45,153,2,6.146064458009442
6371,18,sup_parietal,45,153,3,0.1328624453657793
6372,18,sup_parietal,45,207,0,179.65731939589094
6373,18,sup_parietal,45,207,1,13.559048910318204
6374,18,sup_parietal,45,207,2,8.786695738442088
6375,18,sup_parietal,45,207,3,0.11340056475108673
6376,18,sup_parietal,45,45,0,177.53998467109383
6377,18,sup_parietal,45,45,1,16.689083682334015
6378,18,sup_parietal,45,45,2,5.509278358885687
6379,18,sup_parietal,45,45,3,0.25425784866254686
6380,18,sup_parietal,45,99,0,180.91995877262332
6381,18,sup_parietal,45,99,1,17.67398530559811
6382,18,sup_parietal,45,99,2,5.5829694593835635
6383,18,sup_parietal,45,99,3,0.02547239939959245
